0	4	8	12	16	20	24	28	32	36	40	44	48	52	56	60	64	68	72	76
577	645	872	597	594	1110	1113	1086	1028	1033	1097	1265	1566	1013	1111	1181	1092	1162	1067	1151
577	645	872	597	594	1110	1117	1099	1034	1039	1124	1280	1627	1032	1149	1234	1145	1250	1122	1261
577	645	872	597	594	1110	1117	1099	1034	1039	1124	1280	1627	1032	1149	1234	1145	1284	1203	1360
577	645	872	597	594	1110	1117	1099	1034	1039	1124	1280	1628	1045	1167	1245	1161	1277	1182	1306
577	645	872	597	594	1110	1117	1099	1034	1039	1124	1280	1628	1045	1167	1245	1161	1277	1227	1392
577	645	887	622	614	1139	1140	1116	1070	1065	1149	1314	1642	1076	1184	1259	1200	1307	1222	1359
577	645	887	622	614	1139	1140	1116	1070	1065	1149	1314	1642	1076	1184	1259	1200	1314	1230	1382
577	645	887	622	614	1139	1140	1116	1070	1065	1149	1314	1659	1102	1220	1296	1231	1332	1249	1415
577	645	887	622	614	1139	1140	1116	1070	1065	1149	1314	1659	1102	1220	1296	1250	1350	1262	1433
577	645	887	622	614	1139	1140	1131	1077	1083	1170	1341	1654	1097	1205	1268	1192	1287	1198	1344
577	645	887	622	614	1139	1140	1131	1077	1083	1170	1341	1654	1097	1205	1268	1192	1287	1198	1381
577	645	887	622	614	1139	1140	1131	1077	1083	1170	1349	1667	1091	1217	1281	1212	1306	1216	1374
577	645	887	622	614	1139	1140	1131	1077	1083	1170	1349	1667	1091	1217	1303	1247	1347	1245	1414
578	654	889	619	616	1130	1120	1083	1010	955	977	1031	1193	549	578	498	373	346	18	364
578	654	889	619	616	1130	1120	1083	1010	955	977	1031	1193	560	602	482	332	345	13	327
578	654	889	619	616	1130	1120	1083	1010	983	1013	1095	1297	601	644	552	385	405	27	300
578	654	889	619	616	1130	1120	1083	1010	983	1013	1095	1297	679	763	670	531	587	348	440
578	654	889	619	616	1130	1120	1083	1010	983	1013	1095	1297	679	763	670	531	587	461	566
578	654	889	619	616	1149	1135	1103	1043	1007	1055	1154	1302	670	730	664	530	566	391	507
578	654	889	619	616	1149	1135	1103	1043	1007	1055	1154	1302	670	730	664	530	682	511	598
578	654	889	619	616	1149	1135	1103	1043	1007	1055	1154	1414	769	833	785	651	727	584	703
578	654	889	619	616	1149	1135	1103	1043	1007	1055	1154	1414	769	833	785	651	740	538	691
579	657	890	620	621	1137	1139	1120	1044	1012	1078	1171	1418	772	854	787	671	735	586	739
579	657	890	620	621	1137	1139	1120	1044	1012	1078	1171	1418	772	854	787	671	735	592	729
579	657	890	620	621	1137	1139	1120	1044	1012	1078	1171	1418	772	854	873	759	837	702	862
579	657	890	620	621	1137	1139	1120	1044	1012	1078	1184	1450	808	864	832	703	741	609	738
579	657	890	620	621	1137	1139	1120	1044	1012	1078	1184	1450	808	864	832	703	741	609	808
579	657	890	620	621	1137	1139	1120	1044	1012	1078	1184	1450	808	864	891	794	876	736	901
579	657	890	620	621	1137	1157	1128	1067	1060	1122	1230	1493	890	931	965	862	942	831	976
579	657	890	620	621	1137	1157	1128	1067	1060	1122	1230	1493	890	931	965	862	942	831	987
579	657	890	620	621	1137	1157	1128	1067	1060	1122	1230	1493	890	1053	1044	957	1015	893	1043
579	657	890	620	621	1137	1157	1128	1067	1060	1122	1230	1493	890	1053	1044	957	1015	893	1068
580	647	880	599	605	1132	1123	1105	1051	1051	1116	1276	1590	1000	1084	1126	1025	1053	NA	NA
580	647	880	599	605	1132	1123	1105	1051	1051	1116	1276	1590	1000	1084	1126	1025	1167	1044	1117
580	647	880	599	605	1132	1123	1105	1051	1051	1116	1276	1613	1020	1135	1205	1111	1189	1028	1130
580	647	880	599	605	1132	1123	1105	1051	1051	1116	1276	1613	1020	1135	1205	1111	1189	1150	1236
580	647	880	599	605	1132	1123	1105	1059	1066	1141	1311	1631	1055	1154	1241	1158	1244	1151	1262
580	647	880	599	605	1132	1123	1105	1059	1066	1141	1311	1631	1055	1154	1241	1187	1291	1204	1333
580	647	880	599	605	1132	1123	1105	1059	1066	1141	1311	1668	1099	1214	1290	1218	1315	1240	1391
580	647	880	599	605	1140	1142	1107	1035	1043	1110	1250	1556	921	997	998	827	901	618	583
580	647	880	599	605	1140	1142	1107	1035	1043	1110	1250	1556	921	997	998	827	901	818	754
580	647	880	599	605	1140	1142	1107	1035	1043	1110	1250	1556	921	997	998	827	901	818	869
580	647	880	599	605	1140	1142	1107	1035	1043	1127	1269	1575	957	1056	1064	921	968	810	NA
580	647	880	599	605	1140	1142	1107	1035	1043	1127	1269	1575	957	1056	1064	1062	1146	1015	1100
581	646	877	605	598	1126	1128	1092	1038	1064	1148	1309	1639	1082	1183	1233	1150	1243	1098	1141
581	646	877	605	598	1126	1128	1092	1038	1064	1148	1309	1639	1082	1183	1233	1150	1243	1098	1258
581	646	877	605	598	1126	1128	1092	1038	1064	1148	1309	1639	1082	1216	1280	1186	1288	1193	1249
581	646	877	605	598	1126	1128	1092	1038	1064	1148	1309	1639	1082	1216	1280	1186	1288	1193	1355
581	646	877	605	598	1126	1128	1092	1038	1064	1148	1348	1680	1122	1242	1310	1236	1343	1236	1373
581	646	877	605	598	1126	1132	1106	1049	1070	1157	1324	1665	1117	1238	1316	1230	1337	1237	1371
581	646	877	605	598	1126	1132	1106	1049	1070	1157	1324	1665	1117	1238	1316	1257	1355	1261	1427
581	646	877	605	598	1126	1132	1106	1049	1070	1157	1345	1673	1124	1254	1320	1240	1341	1248	1397
581	646	877	605	598	1126	1132	1106	1049	1070	1157	1345	1673	1124	1254	1320	1265	1358	1272	1436
581	646	905	633	633	1159	1155	1127	1073	1087	1166	1347	1683	1127	1255	1326	1259	1371	1273	1431
581	646	905	633	633	1159	1155	1127	1073	1087	1166	1347	1683	1127	1255	1326	1259	1371	1273	1451
581	646	905	633	633	1159	1155	1127	1073	1087	1166	1347	1685	1130	1263	1337	1267	1377	1278	1445
581	646	905	633	633	1159	1155	1127	1073	1087	1166	1347	1685	1130	1263	1337	1267	1377	1280	1457
581	646	905	633	633	1159	1155	1127	1086	1094	1186	1356	1687	1129	1258	1336	1264	1373	1267	1444
581	646	905	633	633	1159	1155	1127	1086	1094	1186	1356	1687	1129	1258	1336	1271	1374	1287	1450
581	646	905	633	633	1159	1155	1127	1086	1094	1186	1356	1687	1139	1262	1340	1266	1372	1285	1466
581	646	905	633	633	1159	1155	1127	1086	1094	1186	1356	1687	1139	1262	1340	1266	1372	1286	1455
582	655	898	618	609	1129	1107	1070	999	941	964	1004	1150	508	544	394	238	239	NA	NA
582	655	898	618	609	1129	1107	1070	999	941	964	1004	1150	508	544	506	372	380	6	250
582	655	898	618	609	1129	1107	1070	999	941	964	1030	1171	522	558	444	313	287	NA	NA
582	655	898	618	609	1129	1107	1070	999	941	964	1030	1171	522	558	444	313	392	7	NA
582	655	898	618	609	1129	1107	1112	1042	1000	1033	1088	1287	642	711	624	481	523	414	527
582	655	898	618	609	1129	1107	1112	1042	1000	1033	1088	1287	642	729	642	476	524	337	438
583	662	894	614	620	1142	1127	1082	1032	1022	1076	1208	1436	832	930	920	768	836	699	828
583	662	894	614	620	1142	1127	1082	1032	1022	1076	1208	1436	832	930	920	852	930	805	924
583	662	894	614	620	1142	1127	1082	1032	1022	1076	1209	1435	825	910	855	750	807	660	778
583	662	894	614	620	1142	1127	1082	1032	1022	1076	1209	1435	825	910	855	750	867	732	872
583	662	894	614	620	1151	1138	1113	1055	1052	1120	1237	1502	907	998	985	869	974	841	1012
583	662	894	614	620	1151	1138	1113	1055	1052	1120	1237	1502	907	998	985	869	974	841	1035
583	662	894	614	620	1151	1138	1113	1055	1052	1120	1237	1502	933	1050	1066	962	1029	905	1051
583	662	894	614	620	1151	1138	1113	1055	1052	1120	1237	1502	933	1050	1066	962	1082	980	1118
583	662	894	614	620	1151	1138	1113	1055	1052	1168	1301	1569	983	1087	1084	1003	1097	994	1119
583	662	894	614	620	1151	1138	1113	1055	1052	1168	1301	1569	983	1087	1084	1003	1097	994	1147
584	659	903	627	630	1157	1160	1129	1076	1089	1169	1340	1666	1101	1221	1286	1211	1297	1214	1372
584	659	903	627	630	1157	1160	1129	1076	1089	1169	1340	1674	1111	1229	1302	1235	1317	1229	1413
584	659	903	627	630	1157	1160	1129	1076	1089	1169	1340	1674	1111	1229	1302	1254	1346	1243	1419
584	659	903	627	630	1157	1160	1129	1089	1088	1182	1346	1653	1096	1191	1256	1185	1290	1202	1377
584	659	903	627	630	1157	1160	1129	1089	1088	1182	1346	1653	1096	1212	1266	1191	1289	1197	1364
584	659	903	627	630	1157	1160	1129	1089	1088	1182	1346	1653	1096	1212	1266	1191	1289	1205	1363
584	659	904	628	625	1153	1154	1126	1085	1091	1179	1355	1670	1110	1224	1289	1217	1309	1221	1396
584	659	904	628	625	1153	1154	1126	1085	1091	1179	1355	1670	1131	1233	1314	1229	1324	1235	1409
584	659	904	628	625	1153	1154	1126	1085	1091	1179	1355	1670	1131	1233	1314	1229	1324	1235	1412
584	659	904	628	625	1153	1154	1126	1087	1092	1176	1352	1682	1121	1241	1317	1241	1349	1253	1422
584	659	904	628	625	1153	1154	1126	1087	1092	1176	1352	1682	1121	1241	1317	1241	1349	1253	1426
584	659	904	628	625	1153	1154	1126	1087	1092	1176	1352	1688	1134	1251	1325	1258	1370	1266	1458
584	659	904	628	625	1153	1154	1126	1087	1092	1176	1352	1688	1134	1251	1325	1258	1370	1279	1456
585	656	885	610	610	1131	1114	1084	1033	1031	1088	1176	1412	819	909	885	749	824	667	755
585	656	885	610	610	1131	1114	1084	1033	1031	1088	1176	1412	819	909	885	830	910	731	861
585	656	885	610	610	1131	1114	1084	1033	1031	1112	1223	1489	906	1007	1013	904	959	806	873
585	656	885	610	610	1131	1114	1084	1033	1031	1112	1223	1489	906	1007	1013	904	959	806	915
585	656	885	610	610	1131	1114	1084	1033	1031	1112	1223	1489	926	1016	1030	918	1004	873	997
585	656	885	610	610	1131	1114	1084	1033	1031	1112	1223	1489	926	1016	1030	918	1004	901	1005
585	656	885	624	617	1143	1136	1109	1047	1063	1139	1277	1552	992	1102	1120	1002	1081	916	1013
585	656	885	624	617	1143	1136	1109	1047	1063	1139	1277	1552	992	1102	1120	1002	1132	969	1091
585	656	885	624	617	1143	1136	1109	1047	1063	1139	1277	1611	1041	1162	1188	1078	1163	1037	1144
585	656	885	624	617	1143	1136	1109	1047	1063	1139	1277	1611	1041	1162	1188	1078	1192	1074	1195
585	656	885	624	617	1143	1136	1109	1065	1068	1143	1287	1588	993	1092	1114	1016	1112	979	1092
585	656	885	624	617	1143	1136	1109	1065	1068	1143	1287	1588	993	1092	1114	1016	1112	1017	1158
585	656	885	624	617	1143	1136	1109	1065	1068	1143	1287	1588	1042	1147	1182	1106	1182	1076	1215
586	666	901	634	634	1154	1156	1135	1066	1049	1113	1224	1483	852	941	908	803	868	734	875
586	666	901	634	634	1154	1156	1135	1066	1049	1113	1224	1483	852	941	908	803	868	746	874
586	666	901	634	634	1154	1156	1135	1066	1049	1113	1224	1483	918	1008	995	889	975	843	986
586	666	901	634	634	1154	1156	1135	1066	1049	1113	1224	1483	918	1008	995	889	975	863	1019
586	666	901	634	634	1154	1156	1138	1084	1076	1147	1290	1571	975	1077	1099	995	1098	961	1132
586	666	901	634	634	1154	1156	1138	1084	1076	1147	1290	1589	984	1078	1080	996	1099	963	1133
586	666	901	634	634	1154	1156	1138	1084	1076	1147	1290	1589	984	1078	1080	996	1099	1045	1211
587	661	895	625	628	1150	1151	1123	1074	1075	1151	1281	1576	994	1093	1098	1027	1128	1038	1180
587	661	895	625	628	1150	1151	1123	1074	1075	1151	1281	1576	994	1108	1124	1041	1136	1049	1179
587	661	895	625	628	1150	1151	1123	1074	1075	1151	1281	1576	994	1108	1124	1041	1136	1049	1246
587	661	895	625	628	1150	1151	1136	1081	1082	1156	1298	1600	1026	1137	1163	1070	1171	1084	1240
587	661	895	625	628	1150	1151	1136	1081	1082	1156	1298	1600	1026	1137	1191	1107	1200	1107	1274
588	658	896	613	622	1148	1152	1133	1071	1074	1150	1305	1594	1025	1134	1171	1069	1164	1048	1207
588	658	896	613	622	1148	1152	1133	1071	1074	1150	1305	1594	1025	1134	1171	1069	1164	1087	1228
588	658	896	613	622	1148	1152	1133	1071	1074	1150	1305	1594	1025	1141	1162	1087	1183	1082	1239
588	658	896	613	622	1148	1152	1133	1071	1074	1150	1305	1594	1025	1141	1162	1087	1183	1082	1252
588	658	896	613	622	1148	1153	1121	1079	1086	1164	1319	1630	1069	1179	1238	1149	1257	1153	1309
588	658	896	613	622	1148	1153	1121	1079	1086	1164	1319	1630	1069	1179	1238	1156	1271	1174	1347
588	658	896	613	622	1148	1153	1121	1079	1086	1174	1320	1624	1050	1164	1190	1138	1247	1137	1311
588	658	896	613	622	1148	1153	1121	1079	1086	1174	1320	1624	1050	1164	1228	1163	1264	1173	1325
589	665	899	632	629	1155	1158	1134	1075	1072	1145	1299	1581	961	1058	1071	987	1060	944	1105
589	665	899	632	629	1155	1158	1134	1075	1072	1145	1299	1581	961	1058	1071	987	1084	970	1134
589	665	899	632	629	1155	1158	1134	1075	1072	1145	1299	1606	995	1095	1117	1042	1114	1001	1175
589	665	899	632	629	1155	1158	1134	1075	1072	1145	1299	1606	995	1095	1117	1042	1160	1059	1220
589	665	899	632	629	1155	1158	1140	1082	1077	1160	1307	1607	1039	1156	1164	1089	1186	1088	1254
589	665	899	632	629	1155	1158	1140	1082	1077	1160	1307	1607	1071	1169	1215	1118	1222	1100	1275
590	653	893	617	619	1144	1141	1111	1064	1079	1154	1329	1655	1089	1192	1282	1205	1299	1180	1305
590	653	893	617	619	1144	1141	1111	1064	1079	1154	1329	1655	1089	1192	1282	1205	1299	1238	1389
590	653	893	617	619	1144	1141	1111	1064	1079	1154	1329	1655	1098	1222	1298	1225	1326	1239	1384
590	653	893	617	619	1144	1141	1111	1064	1079	1154	1329	1655	1098	1222	1298	1225	1356	1269	1437
590	653	893	617	619	1144	1141	1111	1064	1084	1177	1353	1675	1123	1243	1327	1268	1367	1283	1462
590	653	893	617	619	1144	1141	1111	1064	1084	1177	1353	1675	1123	1243	1327	1272	1375	1288	1459
590	653	893	617	619	1144	1141	1111	1064	1084	1177	1353	1675	1125	1246	1321	1249	1366	1275	1432
590	653	893	617	619	1144	1141	1111	1064	1084	1177	1353	1675	1125	1246	1321	1249	1366	1291	1471
590	653	893	617	619	1144	1148	1114	1058	1073	1162	1332	1660	1107	1225	1308	1239	1344	1264	1434
590	653	893	617	619	1144	1148	1114	1058	1073	1162	1332	1660	1107	1225	1308	1239	1344	1270	1453
590	653	893	617	619	1144	1148	1114	1058	1073	1162	1332	1660	1107	1247	1332	1256	1368	1289	1467
590	653	893	617	619	1144	1148	1114	1058	1073	1180	1350	1684	1112	1232	1318	1248	1359	1268	1452
590	653	893	617	619	1144	1148	1114	1058	1073	1180	1350	1684	1112	1232	1318	1248	1359	1268	1460
590	653	893	617	619	1144	1148	1114	1058	1073	1180	1350	1684	1112	1232	1328	1255	1365	1274	1461
591	649	884	607	604	1127	1129	1079	1020	1042	1115	1279	1592	999	1083	1104	969	1037	853	882
591	649	884	607	604	1127	1129	1079	1020	1042	1115	1279	1592	999	1159	1168	1035	1124	990	1030
591	649	884	607	604	1127	1129	1079	1020	1042	1158	1325	1640	1064	1158	1224	1110	1140	1006	1055
591	649	884	607	604	1127	1129	1079	1020	1042	1158	1325	1640	1064	1158	1224	1110	1238	1110	1183
591	649	884	607	604	1127	1129	1115	1057	1071	1155	1310	1626	1044	1143	1145	1024	1110	1046	1011
591	649	884	607	604	1127	1129	1115	1057	1071	1155	1310	1626	1044	1143	1145	1024	1110	1046	1110
591	649	884	607	604	1127	1129	1115	1057	1071	1155	1310	1626	1044	1143	1229	1140	1227	1112	1150
591	649	884	607	604	1127	1129	1115	1057	1071	1155	1310	1626	1044	1143	1229	1140	1227	1112	1260
591	649	884	607	604	1127	1129	1115	1057	1071	1159	1330	1658	1106	1213	1269	1193	1298	1179	1268
591	649	884	607	604	1127	1129	1115	1057	1071	1159	1330	1658	1106	1213	1269	1193	1298	1231	1383
591	649	884	607	604	1127	1129	1115	1057	1071	1159	1330	1658	1106	1239	1311	1221	1320	1225	1328
591	649	884	607	604	1127	1129	1115	1057	1071	1159	1330	1658	1106	1239	1311	1221	1320	1225	1410
592	660	900	629	627	1147	1134	1108	1053	1010	1075	1169	1365	740	818	763	644	716	545	690
592	660	900	629	627	1147	1134	1108	1053	1010	1075	1169	1365	740	818	763	644	725	583	674
592	660	900	629	627	1147	1134	1108	1053	1010	1075	1169	1365	820	911	871	739	850	691	817
592	660	900	629	627	1147	1134	1108	1053	1010	1075	1169	1365	820	911	871	739	850	691	906
592	660	900	629	627	1147	1134	1108	1053	1036	1077	1183	1413	783	831	764	635	692	537	635
592	660	900	629	627	1147	1134	1108	1053	1036	1077	1183	1413	783	831	764	635	692	537	726
592	660	900	629	627	1147	1134	1108	1053	1036	1077	1183	1413	783	831	872	756	815	676	818
592	660	900	631	631	1160	1150	1119	1056	1055	1100	1229	1477	860	950	921	831	911	789	925
592	660	900	631	631	1160	1150	1119	1056	1055	1100	1229	1477	860	950	921	831	941	820	960
592	660	900	631	631	1160	1150	1119	1056	1055	1100	1229	1570	945	1052	1053	945	1059	917	1066
592	660	900	631	631	1160	1150	1119	1056	1055	1100	1229	1570	945	1052	1053	945	1059	917	1093
593	663	902	630	632	1152	1163	1141	1090	1096	1181	1338	1646	1088	1196	1251	1175	1275	1167	1342
593	663	902	630	632	1152	1163	1141	1090	1096	1181	1343	1664	1100	1223	1288	1199	1304	1213	1370
593	663	902	630	632	1152	1163	1141	1090	1096	1181	1343	1664	1100	1223	1288	1199	1305	1219	1380
593	663	902	630	632	1152	1163	1143	1091	1097	1183	1335	1652	1094	1211	1255	1181	1280	1178	1349
593	663	902	630	632	1152	1163	1143	1091	1097	1183	1335	1652	1094	1211	1255	1181	1286	1201	1362
594	664	891	626	624	1156	1162	1142	1088	1098	1184	1354	1679	1120	1249	1295	1224	1319	1242	1401
594	664	891	626	624	1156	1162	1142	1088	1098	1184	1354	1679	1120	1261	1335	1253	1345	1260	1425
594	664	891	626	624	1156	1162	1142	1088	1098	1185	1351	1669	1116	1236	1301	1233	1316	1233	1408
594	664	891	626	624	1156	1162	1142	1088	1098	1185	1351	1669	1116	1236	1306	1226	1322	1234	1400
594	664	891	626	624	1162	1159	1122	1072	1090	1178	1344	1672	1119	1245	1313	1234	1340	1247	1418
594	664	891	626	624	1162	1159	1122	1072	1090	1178	1344	1672	1119	1245	1313	1234	1340	1256	1421
594	664	891	626	624	1162	1159	1122	1072	1090	1178	1344	1692	1136	1260	1324	1252	1348	1252	1411
NA	116	233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	139	293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	146	235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	150	159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	152	249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	451	690	442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	454	620	359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	562	791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	575	794	516	525	1044	1021	979	918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	593	828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	739	430	384	784	670	475	41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	85	489	359	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	512	1019	1025	999	945	1006	1138	1364	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	512	1019	1025	1033	995	1035	1136	1337	1699	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	25	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	37	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	41	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	47	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	54	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	59	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	60	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	61	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	65	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	72	257	79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	74	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	78	80	242	75	79	75	72	303	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	78	80	242	75	79	75	72	577	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	85	92	91	84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	90	96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	96	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	98	101	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	99	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	104	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	106	109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	110	111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	112	118	129	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	113	119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	114	123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	115	268	133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	117	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	118	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	119	125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	120	126	142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	122	131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	130	128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	131	132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	132	139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	134	135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	138	140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	138	308	149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	139	141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	140	142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	141	146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	147	145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	150	148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	155	156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	156	154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	157	153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	159	158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	161	166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	162	161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	163	165	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	164	160	168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	165	169	172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	165	171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	167	168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	170	176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	174	175	186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	175	177	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	178	178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	179	179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	180	181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	183	182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	184	187	196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	185	189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	186	309	202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	190	191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	190	192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	191	194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
