0	4	8	12	16	20	24	28	32	36	40	44	48	52	56	60	64	68	72	76
NA	NA	NA	NA	NA	NA	30	36	35	168	221	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	30	36	202	249	298	32	39	33	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	30	36	202	249	298	205	264	169	29	35	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	31	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	32	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	33	38	37	37	40	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	33	38	37	293	354	211	247	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	33	46	52	277	319	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	34	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	35	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	36	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	37	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	37	42	39	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	37	197	291	40	42	178
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	37	197	291	160	140	334
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	37	197	408	231	215	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	37	197	408	231	279	472
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	135	153	215	43	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	135	169	252	49	55	208
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	229	246	325	161	52	275
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	229	246	325	161	232	439
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	229	246	325	262	258	497
NA	NA	NA	NA	NA	NA	40	41	45	51	55	42	131	49	229	246	325	262	349	579
NA	NA	NA	NA	NA	NA	40	41	45	51	55	260	346	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	55	277	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	58	55	65	109	70	76	74	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	58	55	65	109	70	76	216	67	82	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	58	55	65	109	126	137	187	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	58	55	65	109	126	255	302	135	89	97
NA	NA	NA	NA	NA	NA	40	41	45	51	58	225	289	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	58	225	391	47	55	67	61	63	70	322
NA	NA	NA	NA	NA	NA	40	41	45	51	58	225	391	47	55	67	61	63	70	482
NA	NA	NA	NA	NA	NA	40	41	45	51	58	225	391	47	55	67	66	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	51	58	225	391	47	55	207	277	131	241	317
NA	NA	NA	NA	NA	NA	40	41	45	51	58	225	391	47	55	207	277	131	385	619
NA	NA	NA	NA	NA	NA	40	41	45	51	58	225	391	47	55	207	277	314	319	366
NA	NA	NA	NA	NA	NA	40	41	45	51	58	225	391	47	414	494	583	462	522	762
NA	NA	NA	NA	NA	NA	40	41	45	51	58	225	391	47	414	508	578	465	511	763
NA	NA	NA	NA	NA	NA	40	41	45	204	258	121	160	31	24	26	24	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	204	397	255	308	205	163	159	210	20	27	NA
NA	NA	NA	NA	NA	NA	40	41	45	204	397	255	308	205	163	159	210	169	17	292
NA	NA	NA	NA	NA	NA	40	41	45	204	397	255	308	205	163	159	210	169	17	396
NA	NA	NA	NA	NA	NA	40	41	45	204	397	255	308	205	163	263	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	204	397	255	308	205	298	317	369	210	162	332
NA	NA	NA	NA	NA	NA	40	41	45	204	397	255	308	205	298	376	437	295	253	418
NA	NA	NA	NA	NA	NA	40	41	45	204	397	255	308	205	298	376	437	295	253	513
NA	NA	NA	NA	NA	NA	40	41	45	204	397	287	344	174	129	150	211	30	NA	NA
NA	NA	NA	NA	NA	NA	40	41	45	204	397	287	344	174	199	224	303	23	22	183
NA	NA	NA	NA	NA	NA	40	41	45	204	397	287	344	174	199	224	303	23	170	349
NA	NA	NA	NA	NA	NA	40	41	45	204	397	287	344	174	199	291	348	181	171	338
NA	NA	NA	NA	NA	NA	40	41	45	204	397	287	344	174	199	291	348	181	171	465
NA	NA	NA	NA	NA	NA	41	53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	44	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	47	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	48	55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	49	63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	50	68	133	181	227	62	74	64	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	56	72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	60	78	70	209	131	68	85	70	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	62	129	219	416	483	369	409	300	310	418	452	325	358	629
NA	NA	NA	NA	NA	NA	62	129	219	416	483	369	409	300	310	427	466	334	377	634
NA	NA	NA	NA	NA	NA	66	74	74	70	82	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	66	74	74	70	301	198	84	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	66	74	82	269	294	169	150	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	66	74	82	269	294	234	250	87	127	171	160	96	NA	NA
NA	NA	NA	NA	NA	NA	67	86	78	71	85	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	67	86	78	71	287	72	175	80	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	68	133	155	281	308	186	226	124	92	96	100	NA	NA	NA
NA	NA	NA	NA	NA	NA	68	133	155	281	308	186	226	124	191	217	285	91	110	285
NA	NA	NA	NA	NA	NA	68	133	155	281	308	186	226	124	191	217	285	91	115	331
NA	NA	NA	NA	NA	NA	68	133	155	281	308	186	226	124	191	217	397	223	276	460
NA	NA	NA	NA	NA	NA	68	133	155	281	308	186	226	124	191	217	397	223	276	538
NA	NA	NA	NA	NA	NA	68	133	220	343	408	272	328	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	76	90	91	245	281	151	156	91	101	105	137	NA	NA	NA
NA	NA	NA	NA	NA	NA	76	90	91	245	281	151	156	91	101	155	195	102	NA	NA
NA	NA	NA	NA	NA	NA	78	102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	78	141	103	286	326	190	189	99	109	112	117	NA	NA	NA
NA	NA	NA	NA	NA	NA	80	101	96	85	98	87	110	92	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	90	110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	108	9	11	108	158	5	8	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	110	52	49	52	60	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	113	131	5	4	122	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	113	131	128	174	205	2	3	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	114	126	6	117	149	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	115	37	136	158	203	34	36	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	119	132	144	147	175	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	120	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	122	139	125	152	174	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	123	124	165	149	190	10	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	124	123	12	125	176	6	7	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	125	27	157	156	211	26	26	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	126	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	127	25	27	26	26	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	127	25	27	26	220	28	32	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	127	25	27	26	257	148	152	21	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	127	25	27	26	257	148	152	30	21	24	20	NA	NA	NA
NA	NA	NA	NA	NA	NA	128	60	53	57	212	51	60	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	128	60	53	57	212	51	260	162	63	69	68	NA	NA	NA
NA	NA	NA	NA	NA	NA	128	60	53	57	212	51	260	162	63	163	236	62	74	324
NA	NA	NA	NA	NA	NA	128	60	53	57	212	51	260	162	255	307	383	206	199	407
NA	NA	NA	NA	NA	NA	128	60	53	57	212	51	260	162	255	307	383	206	334	573
NA	NA	NA	NA	NA	NA	128	60	53	57	212	51	260	162	255	313	379	209	200	408
NA	NA	NA	NA	NA	NA	128	60	53	57	212	51	260	162	255	313	379	209	343	561
NA	NA	NA	NA	NA	NA	128	60	53	57	313	143	186	66	64	72	70	NA	NA	NA
NA	NA	NA	NA	NA	NA	128	60	53	57	313	143	186	153	72	146	232	73	NA	NA
NA	NA	NA	NA	NA	NA	128	60	53	57	313	143	326	221	189	206	268	66	79	213
NA	NA	NA	NA	NA	NA	128	60	53	57	313	143	326	221	189	206	268	66	79	242
NA	NA	NA	NA	NA	NA	128	60	53	57	313	143	326	221	189	206	315	110	71	323
NA	NA	NA	NA	NA	NA	128	60	53	57	313	143	326	221	260	319	418	214	181	415
NA	NA	NA	NA	NA	NA	128	60	53	57	313	143	326	221	260	319	418	214	298	523
NA	NA	NA	NA	NA	NA	128	60	66	151	178	70	87	68	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	128	60	66	151	178	70	273	166	125	124	182	76	NA	NA
NA	NA	NA	NA	NA	NA	128	60	66	151	178	70	273	166	125	235	307	114	87	269
NA	NA	NA	NA	NA	NA	128	60	66	151	178	70	273	166	232	282	331	146	93	304
NA	NA	NA	NA	NA	NA	128	60	66	151	178	70	273	166	232	282	401	240	260	432
NA	NA	NA	NA	NA	NA	128	60	66	151	178	70	273	166	232	282	401	240	260	527
NA	NA	NA	NA	NA	NA	128	60	66	151	178	118	78	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	130	32	175	157	202	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	133	144	159	189	219	14	136	14	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	134	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	137	137	24	183	194	16	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	137	137	24	183	274	162	15	22	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	138	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	139	49	42	45	125	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	139	49	42	179	236	38	49	46	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	140	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	142	148	140	177	234	9	10	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	142	148	140	177	234	9	183	11	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	143	130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	144	125	178	190	231	31	130	34	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	145	48	167	170	222	36	47	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	146	45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	151	75	142	173	218	67	82	69	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	152	85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	154	66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	155	89	109	176	201	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	157	61	114	160	213	53	62	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	157	61	203	255	320	149	205	130	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	157	61	203	255	320	149	205	207	145	58	190	NA	NA	NA
NA	NA	NA	NA	NA	NA	157	61	203	255	401	244	334	214	155	70	207	NA	NA	NA
NA	NA	NA	NA	NA	NA	158	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	159	106	98	167	189	88	112	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	160	135	34	232	33	156	178	38	31	39	33	NA	NA	NA
NA	NA	NA	NA	NA	NA	160	135	34	232	33	156	178	38	31	129	140	138	38	222
NA	NA	NA	NA	NA	NA	160	135	34	232	33	156	178	38	31	129	140	138	38	234
NA	NA	NA	NA	NA	NA	160	135	34	232	33	156	178	38	31	238	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	160	135	34	232	33	156	178	38	251	318	354	197	152	315
NA	NA	NA	NA	NA	NA	160	135	34	232	33	156	178	38	251	318	354	226	214	383
NA	NA	NA	NA	NA	NA	162	70	158	187	237	63	72	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	163	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	164	93	87	171	215	79	99	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	165	92	83	79	93	76	97	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	165	92	83	79	93	76	167	85	166	176	258	94	NA	NA
NA	NA	NA	NA	NA	NA	167	97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	169	172	174	237	288	159	177	111	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	170	202	238	310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	172	165	111	241	261	171	165	10	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	172	165	111	241	261	171	165	121	6	12	124	NA	NA	NA
NA	NA	NA	NA	NA	NA	173	67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	174	76	182	208	253	66	139	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	175	104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	176	121	176	207	252	54	138	55	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	177	82	143	218	259	71	144	75	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	178	73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	179	190	193	229	277	124	157	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	181	187	170	266	323	176	203	7	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	181	187	170	266	323	227	287	187	132	8	145	NA	NA	NA
NA	NA	NA	NA	NA	NA	182	119	204	216	270	60	154	59	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	183	197	189	265	328	183	208	108	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	183	197	189	265	328	183	275	173	5	7	5	NA	NA	NA
NA	NA	NA	NA	NA	NA	184	166	223	248	312	145	197	25	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	185	95	115	210	255	82	143	88	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	186	99	150	201	249	83	106	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	187	107	127	196	239	90	114	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	189	193	130	246	296	185	214	15	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	189	193	130	246	296	185	214	158	14	19	127	NA	NA	NA
NA	NA	NA	NA	NA	NA	190	58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	191	96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	192	108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	194	194	151	222	266	138	148	3	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	195	180	217	243	297	133	184	20	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	195	180	244	296	356	203	257	149	18	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	196	159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	198	77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	199	88	161	226	271	128	187	79	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	200	114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	201	146	195	233	286	45	53	48	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	202	105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	203	109	101	211	243	91	119	96	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	205	128	181	239	299	123	169	65	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	206	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	207	169	224	250	317	127	173	39	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	207	169	224	250	317	127	267	161	34	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	208	191	22	242	278	172	171	16	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	209	103	116	231	275	114	161	93	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	211	199	131	267	316	207	228	26	26	30	27	NA	NA	NA
NA	NA	NA	NA	NA	NA	211	199	131	319	375	266	294	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	212	57	59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	213	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	213	182	64	288	349	230	206	114	79	83	88	NA	NA	NA
NA	NA	NA	NA	NA	NA	213	182	64	288	349	230	248	61	71	122	148	NA	NA	NA
NA	NA	NA	NA	NA	NA	214	217	194	261	304	146	176	2	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	214	217	194	261	304	209	246	135	2	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	215	208	148	236	273	155	162	6	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	215	208	148	273	327	187	195	5	4	5	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	216	181	40	275	331	222	236	45	35	44	40	NA	NA	NA
NA	NA	NA	NA	NA	NA	216	181	40	275	331	222	236	45	35	215	214	47	53	NA
NA	NA	NA	NA	NA	NA	217	158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	218	160	47	238	285	197	198	51	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	218	160	47	238	285	197	198	150	121	140	55	55	NA	NA
NA	NA	NA	NA	NA	NA	219	136	198	244	290	107	166	76	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	220	115	108	224	244	98	124	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	221	219	230	309	363	213	276	171	7	11	123	NA	NA	NA
NA	NA	NA	NA	NA	NA	224	116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	226	209	152	295	357	242	270	182	142	156	168	NA	NA	NA
NA	NA	NA	NA	NA	NA	226	209	152	295	357	242	270	182	142	213	238	27	29	166
NA	NA	NA	NA	NA	NA	226	209	152	295	380	268	316	203	185	194	231	21	25	279
NA	NA	NA	NA	NA	NA	226	209	152	295	380	268	316	203	185	279	320	NA	NA	NA
NA	NA	NA	NA	NA	NA	227	143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	228	112	117	228	264	96	132	100	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	229	113	105	223	260	97	122	101	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	230	213	126	259	292	184	158	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	230	213	126	259	292	184	232	131	8	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	231	174	236	280	335	166	233	112	49	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	232	80	73	72	157	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	90	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	192	81	117	94	170	NA	NA	NA
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	192	81	117	198	280	83	104	226
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	192	81	117	198	280	83	104	344
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	192	81	202	260	317	127	95	312
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	192	81	202	260	317	164	167	356
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	192	81	299	348	424	259	275	459
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	192	81	299	348	424	259	275	591
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	192	81	299	348	473	310	372	575
NA	NA	NA	NA	NA	NA	232	80	73	72	302	73	281	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	232	80	73	289	359	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	232	225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	233	235	200	305	364	246	306	201	162	165	185	NA	NA	NA
NA	NA	NA	NA	NA	NA	233	235	200	305	364	246	306	201	162	165	229	8	NA	NA
NA	NA	NA	NA	NA	NA	233	235	200	349	439	300	375	260	249	244	286	137	6	201
NA	NA	NA	NA	NA	NA	233	235	200	349	439	300	375	260	249	286	339	193	9	264
NA	NA	NA	NA	NA	NA	235	134	102	264	282	157	147	97	106	109	138	NA	NA	NA
NA	NA	NA	NA	NA	NA	236	122	100	240	280	115	118	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	236	122	100	240	280	115	231	98	107	110	130	NA	NA	NA
NA	NA	NA	NA	NA	NA	237	231	254	322	365	214	266	164	12	17	12	NA	NA	NA
NA	NA	NA	NA	NA	NA	237	231	254	322	431	291	373	252	206	190	241	13	11	245
NA	NA	NA	NA	NA	NA	238	185	239	283	345	179	237	122	60	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	239	94	93	257	291	170	164	94	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	240	117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	241	250	237	333	406	275	352	228	196	177	225	7	5	NA
NA	NA	NA	NA	NA	NA	241	250	237	333	416	280	370	242	210	204	260	6	NA	NA
NA	NA	NA	NA	NA	NA	241	250	237	333	416	280	370	242	210	299	363	203	137	306
NA	NA	NA	NA	NA	NA	242	184	54	276	330	204	262	152	59	141	162	64	78	NA
NA	NA	NA	NA	NA	NA	244	163	228	285	358	181	229	132	75	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	244	163	228	285	358	181	312	204	140	80	188	NA	NA	NA
NA	NA	NA	NA	NA	NA	245	142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	246	111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	247	260	232	314	374	236	283	168	3	2	2	NA	NA	NA
NA	NA	NA	NA	NA	NA	247	260	232	314	374	236	283	180	118	3	3	NA	NA	NA
NA	NA	NA	NA	NA	NA	248	247	275	344	432	286	337	218	171	148	209	NA	NA	NA
NA	NA	NA	NA	NA	NA	248	247	275	344	432	286	380	265	224	253	310	123	135	337
NA	NA	NA	NA	NA	NA	249	203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	251	236	135	306	343	232	218	118	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	251	236	135	306	343	232	293	184	143	157	155	NA	NA	NA
NA	NA	NA	NA	NA	NA	252	214	122	329	377	269	279	189	172	208	228	58	64	NA
NA	NA	NA	NA	NA	NA	252	214	122	329	377	269	279	189	172	208	228	58	66	NA
NA	NA	NA	NA	NA	NA	252	214	122	329	377	269	279	189	172	208	228	185	149	307
NA	NA	NA	NA	NA	NA	252	214	122	329	421	314	340	225	213	303	330	263	251	451
NA	NA	NA	NA	NA	NA	253	171	75	251	289	193	174	78	85	90	97	NA	NA	NA
NA	NA	NA	NA	NA	NA	253	171	120	327	373	257	269	167	122	183	189	85	109	180
NA	NA	NA	NA	NA	NA	253	171	120	327	373	257	269	167	122	250	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	254	164	172	307	353	194	234	138	94	99	103	NA	NA	NA
NA	NA	NA	NA	NA	NA	255	98	95	294	340	85	108	120	104	162	115	NA	NA	NA
